timestamp,event,joint,value_rad,value_deg,unit,file,line,highlight
1772856941.756,Updated motor position,motor_6,,108.02,deg,log_7_3_2026,194,***
1772856941.756,Sent velocity command,C_joint,1.24,71.04676659622208,rad/s,log_7_3_2026,195,
1772856941.756,Sent position command,C_joint,4.14382,237.42339706190077,rad,log_7_3_2026,197,
1772856941.856,Updated motor position,motor_6,,114.92,deg,log_7_3_2026,200,***
1772856941.856,Sent velocity command,C_joint,1.14,65.31718864491384,rad/s,log_7_3_2026,201,
1772856941.856,Sent position command,C_joint,4.26274,244.23701116159654,rad,log_7_3_2026,203,
1772856941.956,Updated motor position,motor_6,,122.93,deg,log_7_3_2026,206,***
1772856941.956,Sent velocity command,C_joint,1.04,59.58761069360562,rad/s,log_7_3_2026,207,
1772856941.956,Sent position command,C_joint,4.37174,250.4822511285225,rad,log_7_3_2026,209,
1772856942.056,Updated motor position,motor_6,,129.92,deg,log_7_3_2026,212,***
1772856942.056,Sent velocity command,C_joint,0.94,53.85803274229738,rad/s,log_7_3_2026,213,
1772856942.056,Sent position command,C_joint,4.47068,256.15109555354684,rad,log_7_3_2026,215,
1772856942.156,Updated motor position,motor_6,,138.21,deg,log_7_3_2026,218,***
1772856942.156,Sent velocity command,C_joint,0.84,48.12845479098915,rad/s,log_7_3_2026,219,
1772856942.156,Sent position command,C_joint,4.55967,261.24984697241604,rad,log_7_3_2026,221,
1772856942.256,Updated motor position,motor_6,,146.03,deg,log_7_3_2026,224,***
1772856942.256,Sent velocity command,C_joint,0.74,42.398876839680916,rad/s,log_7_3_2026,225,
1772856942.256,Sent position command,C_joint,4.63861,265.7727758071788,rad,log_7_3_2026,227,
1772856942.356,Updated motor position,motor_6,,153.88,deg,log_7_3_2026,230,***
1772856942.356,Sent velocity command,C_joint,0.64,36.66929888837269,rad/s,log_7_3_2026,231,
1772856942.357,Sent position command,C_joint,4.70771,269.73191417153276,rad,log_7_3_2026,233,
1772856942.456,Updated motor position,motor_6,,162.23,deg,log_7_3_2026,236,***
1772856942.456,Sent velocity command,C_joint,0.54,30.939720937064457,rad/s,log_7_3_2026,237,
1772856942.456,Sent position command,C_joint,4.76659,273.1054896692631,rad,log_7_3_2026,239,
1772856942.556,Updated motor position,motor_6,,170.47,deg,log_7_3_2026,242,***
1772856942.556,Sent velocity command,C_joint,0.44,25.21014298575622,rad/s,log_7_3_2026,243,
1772856942.556,Sent position command,C_joint,4.81556,275.9112639920187,rad,log_7_3_2026,245,
1772856942.656,Updated motor position,motor_6,,177.93,deg,log_7_3_2026,248,***
1772856942.656,Sent velocity command,C_joint,0.34,19.48056503444799,rad/s,log_7_3_2026,249,
1772856942.656,Sent position command,C_joint,4.85454,278.1446534774387,rad,log_7_3_2026,251,
1772856942.756,Updated motor position,motor_6,,185.85,deg,log_7_3_2026,254,***
1772856942.756,Sent velocity command,C_joint,0.24,13.750987083139757,rad/s,log_7_3_2026,255,
1772856942.756,Sent position command,C_joint,4.88352,279.8050851677278,rad,log_7_3_2026,257,
1772856942.856,Updated motor position,motor_6,,193.62,deg,log_7_3_2026,260,***
1772856942.856,Sent velocity command,C_joint,0.14,8.021409131831525,rad/s,log_7_3_2026,261,
1772856942.856,Sent position command,C_joint,4.90249,280.89198610509095,rad,log_7_3_2026,263,
1772856942.956,Updated motor position,motor_6,,200.63,deg,log_7_3_2026,266,***
1772856942.956,Sent velocity command,C_joint,0.039,2.2345354010102105,rad/s,log_7_3_2026,267,
1772856942.956,Sent position command,C_joint,4.91148,281.40707516291354,rad,log_7_3_2026,269,
1772856943.056,Updated motor position,motor_6,,207.51,deg,log_7_3_2026,272,***
1772856943.056,Sent velocity command,C_joint,-0.0,-0.0,rad/s,log_7_3_2026,274,
1772856943.156,Updated motor position,motor_6,,214.73,deg,log_7_3_2026,277,***
1772856943.256,Updated motor position,motor_6,,221.26,deg,log_7_3_2026,280,***
1772856943.356,Updated motor position,motor_6,,228.12,deg,log_7_3_2026,282,***
1772856943.456,Updated motor position,motor_6,,234.25,deg,log_7_3_2026,284,***
1772856943.556,Updated motor position,motor_6,,240.67,deg,log_7_3_2026,287,***
1772856943.656,Updated motor position,motor_6,,246.37,deg,log_7_3_2026,290,***
1772856943.756,Updated motor position,motor_6,,251.84,deg,log_7_3_2026,292,***
1772856943.856,Updated motor position,motor_6,,257.47,deg,log_7_3_2026,294,***
1772856943.956,Updated motor position,motor_6,,262.38,deg,log_7_3_2026,296,***
1772856944.056,Updated motor position,motor_6,,267.32,deg,log_7_3_2026,298,***
1772856944.156,Updated motor position,motor_6,,271.52,deg,log_7_3_2026,306,***
1772856944.256,Updated motor position,motor_6,,275.54,deg,log_7_3_2026,309,***
1772856944.356,Updated motor position,motor_6,,278.9,deg,log_7_3_2026,312,***
1772856944.456,Updated motor position,motor_6,,280.88,deg,log_7_3_2026,314,***
1772856944.556,Updated motor position,motor_6,,281.35,deg,log_7_3_2026,316,***
1772856944.656,Updated motor position,motor_6,,281.41,deg,log_7_3_2026,318,***
1772856944.756,Updated motor position,motor_6,,281.41,deg,log_7_3_2026,320,***
1772856944.956,Updated motor position,motor_6,,281.41,deg,log_7_3_2026,324,***
1772858503.989,Sent velocity command,C_joint,0.1,5.729577951308233,rad/s,log_7_3_2026_1,12,
1772858503.989,Sent position command,C_joint,0.005,0.2864788975654116,rad,log_7_3_2026_1,14,
1772858504.089,Sent velocity command,C_joint,0.2,11.459155902616466,rad/s,log_7_3_2026_1,18,
1772858504.089,Sent position command,C_joint,0.02001,1.1464885480567772,rad,log_7_3_2026_1,20,
1772858504.189,Updated motor position,motor_6,,0.0,deg,log_7_3_2026_1,23,***
1772858504.189,Sent velocity command,C_joint,0.3,17.188733853924695,rad/s,log_7_3_2026_1,24,
1772858504.189,Sent position command,C_joint,0.04502,2.579455993678966,rad,log_7_3_2026_1,26,
1772858504.289,Updated motor position,motor_6,,0.2,deg,log_7_3_2026_1,29,***
1772858504.289,Sent velocity command,C_joint,0.4,22.918311805232932,rad/s,log_7_3_2026_1,30,
1772858504.289,Sent position command,C_joint,0.08003,4.585381234431979,rad,log_7_3_2026_1,32,
1772858504.389,Updated motor position,motor_6,,0.76,deg,log_7_3_2026_1,35,***
1772858504.389,Sent velocity command,C_joint,0.5,28.64788975654116,rad/s,log_7_3_2026_1,36,
1772858504.389,Sent position command,C_joint,0.12504,7.164264270315814,rad,log_7_3_2026_1,38,
1772858504.488,Updated motor position,motor_6,,1.32,deg,log_7_3_2026_1,41,***
1772858504.489,Sent velocity command,C_joint,0.6,34.37746770784939,rad/s,log_7_3_2026_1,42,
1772858504.489,Sent position command,C_joint,0.18003,10.31495918574021,rad,log_7_3_2026_1,44,
1772858504.589,Updated motor position,motor_6,,2.46,deg,log_7_3_2026_1,47,***
1772858504.589,Sent velocity command,C_joint,0.7,40.10704565915762,rad/s,log_7_3_2026_1,48,
1772858504.589,Sent position command,C_joint,0.24525,14.051789925583439,rad,log_7_3_2026_1,50,
1772858504.688,Updated motor position,motor_6,,4.05,deg,log_7_3_2026_1,53,***
1772858504.689,Sent velocity command,C_joint,0.8,45.836623610465864,rad/s,log_7_3_2026_1,54,
1772858504.689,Sent position command,C_joint,0.32003,18.336368317571736,rad,log_7_3_2026_1,56,
1772858504.789,Updated motor position,motor_6,,5.51,deg,log_7_3_2026_1,59,***
1772858504.789,Sent velocity command,C_joint,0.9,51.56620156177409,rad/s,log_7_3_2026_1,60,
1772858504.789,Sent position command,C_joint,0.40506,23.208228449569123,rad,log_7_3_2026_1,62,
1772858504.888,Updated motor position,motor_6,,7.0,deg,log_7_3_2026_1,65,***
1772858504.889,Sent velocity command,C_joint,1.0,57.29577951308232,rad/s,log_7_3_2026_1,66,
1772858504.889,Sent position command,C_joint,0.50003,28.649608629926554,rad,log_7_3_2026_1,68,
1772858504.989,Updated motor position,motor_6,,9.06,deg,log_7_3_2026_1,71,***
1772858504.989,Sent velocity command,C_joint,1.1,63.02535746439056,rad/s,log_7_3_2026_1,72,
1772858504.989,Sent position command,C_joint,0.60506,34.66738435218559,rad,log_7_3_2026_1,74,
1772858505.088,Updated motor position,motor_6,,10.82,deg,log_7_3_2026_1,77,***
1772858505.089,Sent velocity command,C_joint,1.2,68.75493541569878,rad/s,log_7_3_2026_1,78,
1772858505.089,Sent position command,C_joint,0.72006,41.25639899619006,rad,log_7_3_2026_1,80,
1772858505.188,Updated motor position,motor_6,,13.62,deg,log_7_3_2026_1,83,***
1772858505.189,Sent velocity command,C_joint,1.3,74.48451336700703,rad/s,log_7_3_2026_1,84,
1772858505.189,Sent position command,C_joint,0.84507,48.418944393120476,rad,log_7_3_2026_1,86,
1772858505.289,Updated motor position,motor_6,,16.64,deg,log_7_3_2026_1,89,***
1772858505.289,Sent velocity command,C_joint,1.4,80.21409131831524,rad/s,log_7_3_2026_1,90,
1772858505.289,Sent position command,C_joint,0.98009,56.15502054297686,rad,log_7_3_2026_1,92,
1772858505.388,Updated motor position,motor_6,,20.08,deg,log_7_3_2026_1,95,***
1772858505.389,Sent velocity command,C_joint,1.5,85.94366926962348,rad/s,log_7_3_2026_1,96,
1772858505.389,Sent position command,C_joint,1.12508,64.46233561457866,rad,log_7_3_2026_1,98,
1772858505.488,Updated motor position,motor_6,,22.93,deg,log_7_3_2026_1,101,***
1772858505.489,Sent velocity command,C_joint,1.6,91.67324722093173,rad/s,log_7_3_2026_1,102,
1772858505.489,Sent position command,C_joint,1.28004,73.3408896079259,rad,log_7_3_2026_1,104,
1772858505.588,Updated motor position,motor_6,,26.03,deg,log_7_3_2026_1,107,***
1772858505.589,Sent velocity command,C_joint,1.7,97.40282517223994,rad/s,log_7_3_2026_1,108,
1772858505.589,Sent position command,C_joint,1.44509,82.79755801656013,rad,log_7_3_2026_1,110,
1772858505.689,Updated motor position,motor_6,,29.64,deg,log_7_3_2026_1,113,***
1772858505.689,Sent velocity command,C_joint,1.8,103.13240312354819,rad/s,log_7_3_2026_1,114,
1772858505.689,Sent position command,C_joint,1.62011,92.8254653469398,rad,log_7_3_2026_1,116,
1772858505.788,Updated motor position,motor_6,,34.38,deg,log_7_3_2026_1,119,***
1772858505.789,Sent velocity command,C_joint,1.9,108.8619810748564,rad/s,log_7_3_2026_1,120,
1772858505.789,Sent position command,C_joint,1.80507,103.4228927256795,rad,log_7_3_2026_1,122,
1772858505.888,Updated motor position,motor_6,,38.97,deg,log_7_3_2026_1,125,***
1772858505.889,Sent velocity command,C_joint,2.0,114.59155902616465,rad/s,log_7_3_2026_1,126,
1772858505.889,Sent position command,C_joint,2.0001,114.59728860411596,rad,log_7_3_2026_1,128,
1772858505.988,Updated motor position,motor_6,,42.36,deg,log_7_3_2026_1,131,***
1772858505.989,Sent velocity command,C_joint,2.094,119.97736230039438,rad/s,log_7_3_2026_1,132,
1772858505.989,Sent position command,C_joint,2.20509,126.3423504465027,rad,log_7_3_2026_1,134,
1772858506.089,Updated motor position,motor_6,,47.6,deg,log_7_3_2026_1,137,***
1772858506.089,Sent position command,C_joint,2.41454,138.34295146551779,rad,log_7_3_2026_1,139,
1772858506.189,Updated motor position,motor_6,,53.01,deg,log_7_3_2026_1,142,***
1772858506.189,Sent position command,C_joint,2.62406,150.3475631890988,rad,log_7_3_2026_1,144,
1772858506.288,Updated motor position,motor_6,,58.92,deg,log_7_3_2026_1,147,***
1772858506.289,Sent velocity command,C_joint,2.051,117.51364378133185,rad/s,log_7_3_2026_1,148,
1772858506.289,Sent position command,C_joint,2.83241,162.2851388506495,rad,log_7_3_2026_1,150,
1772858506.389,Updated motor position,motor_6,,65.18,deg,log_7_3_2026_1,153,***
1772858506.389,Sent velocity command,C_joint,1.951,111.78406583002362,rad/s,log_7_3_2026_1,154,
1772858506.389,Sent position command,C_joint,3.03255,173.7523161623978,rad,log_7_3_2026_1,156,
1772858506.488,Updated motor position,motor_6,,70.5,deg,log_7_3_2026_1,159,***
1772858506.489,Sent velocity command,C_joint,1.851,106.05448787871538,rad/s,log_7_3_2026_1,160,
1772858506.489,Sent position command,C_joint,3.22257,184.6396601854737,rad,log_7_3_2026_1,162,
1772858506.588,Updated motor position,motor_6,,76.17,deg,log_7_3_2026_1,165,***
1772858506.589,Sent velocity command,C_joint,1.751,100.32490992740713,rad/s,log_7_3_2026_1,166,
1772858506.589,Sent position command,C_joint,3.40263,194.9563382445993,rad,log_7_3_2026_1,168,
1772858506.688,Updated motor position,motor_6,,82.75,deg,log_7_3_2026_1,171,***
1772858506.689,Sent velocity command,C_joint,1.651,94.59533197609892,rad/s,log_7_3_2026_1,172,
1772858506.689,Sent position command,C_joint,3.57273,204.7023503397746,rad,log_7_3_2026_1,174,
1772858506.789,Updated motor position,motor_6,,90.21,deg,log_7_3_2026_1,177,***
1772858506.789,Sent velocity command,C_joint,1.551,88.86575402479068,rad/s,log_7_3_2026_1,178,
1772858506.789,Sent position command,C_joint,3.73287,213.8776964709996,rad,log_7_3_2026_1,180,
1772858506.888,Updated motor position,motor_6,,97.0,deg,log_7_3_2026_1,183,***
1772858506.889,Sent velocity command,C_joint,1.451,83.13617607348246,rad/s,log_7_3_2026_1,184,
1772858506.889,Sent position command,C_joint,3.88284,222.47034452457655,rad,log_7_3_2026_1,186,
1772858506.988,Updated motor position,motor_6,,103.4,deg,log_7_3_2026_1,189,***
1772858506.989,Sent velocity command,C_joint,1.351,77.40659812217422,rad/s,log_7_3_2026_1,190,
1772858506.989,Sent position command,C_joint,4.02293,230.49691027656425,rad,log_7_3_2026_1,192,
1772858507.088,Updated motor position,motor_6,,109.54,deg,log_7_3_2026_1,195,***
1772858507.089,Sent velocity command,C_joint,1.251,71.67702017086597,rad/s,log_7_3_2026_1,196,
1772858507.089,Sent position command,C_joint,4.15301,237.94994527562602,rad,log_7_3_2026_1,198,
1772858507.188,Updated motor position,motor_6,,117.6,deg,log_7_3_2026_1,201,***
1772858507.189,Sent velocity command,C_joint,1.151,65.94744221955776,rad/s,log_7_3_2026_1,202,
1772858507.189,Sent position command,C_joint,4.27307,244.82887656396667,rad,log_7_3_2026_1,204,
1772858507.288,Updated motor position,motor_6,,125.96,deg,log_7_3_2026_1,207,***
1772858507.289,Sent velocity command,C_joint,1.051,60.21786426824952,rad/s,log_7_3_2026_1,208,
1772858507.289,Sent position command,C_joint,4.38314,251.13542301497165,rad,log_7_3_2026_1,210,
1772858507.389,Updated motor position,motor_6,,133.75,deg,log_7_3_2026_1,213,***
1772858507.389,Sent velocity command,C_joint,0.951,54.488286316941284,rad/s,log_7_3_2026_1,214,
1772858507.389,Sent position command,C_joint,4.48322,256.86958462864095,rad,log_7_3_2026_1,216,
1772858507.489,Updated motor position,motor_6,,141.6,deg,log_7_3_2026_1,219,***
1772858507.489,Sent velocity command,C_joint,0.851,48.758708365633055,rad/s,log_7_3_2026_1,220,
1772858507.489,Sent position command,C_joint,4.57333,262.0325073205648,rad,log_7_3_2026_1,222,
1772858507.589,Updated motor position,motor_6,,150.11,deg,log_7_3_2026_1,225,***
1772858507.589,Sent velocity command,C_joint,0.751,43.029130414324825,rad/s,log_7_3_2026_1,226,
1772858507.589,Sent position command,C_joint,4.65335,266.6173155972016,rad,log_7_3_2026_1,228,
1772858507.689,Updated motor position,motor_6,,157.93,deg,log_7_3_2026_1,231,***
1772858507.689,Sent velocity command,C_joint,0.651,37.299552463016596,rad/s,log_7_3_2026_1,232,
1772858507.689,Sent position command,C_joint,4.72344,270.6331767832736,rad,log_7_3_2026_1,234,
1772858507.789,Updated motor position,motor_6,,166.25,deg,log_7_3_2026_1,237,***
1772858507.789,Sent velocity command,C_joint,0.551,31.569974511708363,rad/s,log_7_3_2026_1,238,
1772858507.789,Sent position command,C_joint,4.78349,274.07378834303415,rad,log_7_3_2026_1,240,
1772858507.888,Updated motor position,motor_6,,173.8,deg,log_7_3_2026_1,243,***
1772858507.889,Sent velocity command,C_joint,0.451,25.84039656040013,rad/s,log_7_3_2026_1,244,
1772858507.889,Sent position command,C_joint,4.83355,276.94201506545903,rad,log_7_3_2026_1,246,
1772858507.988,Updated motor position,motor_6,,181.82,deg,log_7_3_2026_1,249,***
1772858507.989,Sent velocity command,C_joint,0.351,20.110818609091893,rad/s,log_7_3_2026_1,250,
1772858507.989,Sent position command,C_joint,4.87362,279.23785695054823,rad,log_7_3_2026_1,252,
1772858508.089,Updated motor position,motor_6,,189.13,deg,log_7_3_2026_1,255,***
1772858508.089,Sent velocity command,C_joint,0.251,14.381240657783662,rad/s,log_7_3_2026_1,256,
1772858508.089,Sent position command,C_joint,4.90369,280.96074104050666,rad,log_7_3_2026_1,258,
1772858508.188,Updated motor position,motor_6,,196.82,deg,log_7_3_2026_1,261,***
1772858508.189,Sent velocity command,C_joint,0.151,8.651662706475431,rad/s,log_7_3_2026_1,262,
1772858508.189,Sent position command,C_joint,4.92375,282.1100943775391,rad,log_7_3_2026_1,264,
1772858508.288,Updated motor position,motor_6,,204.37,deg,log_7_3_2026_1,267,***
1772858508.289,Sent velocity command,C_joint,0.051,2.9220847551671985,rad/s,log_7_3_2026_1,268,
1772858508.289,Sent position command,C_joint,4.93383,282.68763583503096,rad,log_7_3_2026_1,270,
1772858508.389,Updated motor position,motor_6,,211.18,deg,log_7_3_2026_1,273,***
1772858508.389,Sent velocity command,C_joint,-0.0,-0.0,rad/s,log_7_3_2026_1,275,
1772858508.389,Sent position command,C_joint,4.93511,282.7609744328077,rad,log_7_3_2026_1,277,
1772858508.489,Updated motor position,motor_6,,217.82,deg,log_7_3_2026_1,281,***
1772858508.589,Updated motor position,motor_6,,224.84,deg,log_7_3_2026_1,283,***
1772858508.688,Updated motor position,motor_6,,231.08,deg,log_7_3_2026_1,286,***
1772858508.788,Updated motor position,motor_6,,237.67,deg,log_7_3_2026_1,288,***
1772858508.889,Updated motor position,motor_6,,243.58,deg,log_7_3_2026_1,290,***
1772858508.988,Updated motor position,motor_6,,248.47,deg,log_7_3_2026_1,292,***
1772858509.088,Updated motor position,motor_6,,253.83,deg,log_7_3_2026_1,294,***
1772858509.189,Updated motor position,motor_6,,259.41,deg,log_7_3_2026_1,296,***
1772858509.288,Updated motor position,motor_6,,264.67,deg,log_7_3_2026_1,298,***
1772858509.389,Updated motor position,motor_6,,269.19,deg,log_7_3_2026_1,301,***
1772858509.489,Updated motor position,motor_6,,273.32,deg,log_7_3_2026_1,310,***
1772858509.589,Updated motor position,motor_6,,277.29,deg,log_7_3_2026_1,312,***
1772858509.688,Updated motor position,motor_6,,280.32,deg,log_7_3_2026_1,314,***
1772858509.789,Updated motor position,motor_6,,282.37,deg,log_7_3_2026_1,316,***
1772858509.889,Updated motor position,motor_6,,282.72,deg,log_7_3_2026_1,318,***
1772858509.989,Updated motor position,motor_6,,282.76,deg,log_7_3_2026_1,320,***
1772858510.089,Updated motor position,motor_6,,282.76,deg,log_7_3_2026_1,323,***
1772858510.189,Updated motor position,motor_6,,282.77,deg,log_7_3_2026_1,326,***
1772858510.588,Updated motor position,motor_6,,282.77,deg,log_7_3_2026_1,331,***
1772858510.988,Updated motor position,motor_6,,282.76,deg,log_7_3_2026_1,338,***
1772863024.988,Sent velocity command,C_joint,0.1,5.729577951308233,rad/s,log_7_3_2026_2,12,
1772863024.988,Sent position command,C_joint,0.005,0.2864788975654116,rad,log_7_3_2026_2,14,
1772863025.088,Sent velocity command,C_joint,0.2,11.459155902616466,rad/s,log_7_3_2026_2,17,
1772863025.088,Sent position command,C_joint,0.02003,1.1476344636470388,rad,log_7_3_2026_2,19,
1772863025.188,Sent velocity command,C_joint,0.3,17.188733853924695,rad/s,log_7_3_2026_2,21,
1772863025.188,Sent position command,C_joint,0.045,2.5783100780887045,rad,log_7_3_2026_2,23,
1772863025.288,Updated motor position,motor_6,,0.02,deg,log_7_3_2026_2,26,***
1772863025.288,Sent velocity command,C_joint,0.4,22.918311805232932,rad/s,log_7_3_2026_2,27,
1772863025.288,Sent position command,C_joint,0.08002,4.584808276636847,rad,log_7_3_2026_2,29,
1772863025.388,Updated motor position,motor_6,,0.32,deg,log_7_3_2026_2,32,***
1772863025.388,Sent velocity command,C_joint,0.5,28.64788975654116,rad/s,log_7_3_2026_2,33,
1772863025.388,Sent position command,C_joint,0.12504,7.164264270315814,rad,log_7_3_2026_2,35,
1772863025.488,Updated motor position,motor_6,,1.05,deg,log_7_3_2026_2,38,***
1772863025.488,Sent velocity command,C_joint,0.6,34.37746770784939,rad/s,log_7_3_2026_2,39,
1772863025.488,Sent position command,C_joint,0.18004,10.315532143535341,rad,log_7_3_2026_2,41,
1772863025.588,Updated motor position,motor_6,,2.23,deg,log_7_3_2026_2,44,***
1772863025.588,Sent velocity command,C_joint,0.7,40.10704565915762,rad/s,log_7_3_2026_2,45,
1772863025.588,Sent position command,C_joint,0.24505,14.040330769680823,rad,log_7_3_2026_2,47,
1772863025.688,Updated motor position,motor_6,,3.48,deg,log_7_3_2026_2,50,***
1772863025.688,Sent velocity command,C_joint,0.8,45.836623610465864,rad/s,log_7_3_2026_2,51,
1772863025.688,Sent position command,C_joint,0.32003,18.336368317571736,rad,log_7_3_2026_2,53,
1772863025.788,Updated motor position,motor_6,,4.95,deg,log_7_3_2026_2,56,***
1772863025.788,Sent velocity command,C_joint,0.9,51.56620156177409,rad/s,log_7_3_2026_2,57,
1772863025.788,Sent position command,C_joint,0.40506,23.208228449569123,rad,log_7_3_2026_2,59,
1772863025.888,Updated motor position,motor_6,,6.78,deg,log_7_3_2026_2,62,***
1772863025.888,Sent velocity command,C_joint,1.0,57.29577951308232,rad/s,log_7_3_2026_2,63,
1772863025.888,Sent position command,C_joint,0.50017,28.657630039058386,rad,log_7_3_2026_2,65,
1772863025.988,Updated motor position,motor_6,,8.84,deg,log_7_3_2026_2,68,***
1772863025.988,Sent velocity command,C_joint,1.1,63.02535746439056,rad/s,log_7_3_2026_2,69,
1772863025.988,Sent position command,C_joint,0.60511,34.67024914116125,rad,log_7_3_2026_2,71,
1772863026.088,Updated motor position,motor_6,,10.65,deg,log_7_3_2026_2,74,***
1772863026.088,Sent velocity command,C_joint,1.2,68.75493541569878,rad/s,log_7_3_2026_2,75,
1772863026.088,Sent position command,C_joint,0.72009,41.25811786957545,rad,log_7_3_2026_2,77,
1772863026.188,Updated motor position,motor_6,,13.42,deg,log_7_3_2026_2,80,***
1772863026.188,Sent velocity command,C_joint,1.3,74.48451336700703,rad/s,log_7_3_2026_2,81,
1772863026.188,Sent position command,C_joint,0.84512,48.42180918209613,rad,log_7_3_2026_2,83,
1772863026.288,Updated motor position,motor_6,,16.63,deg,log_7_3_2026_2,86,***
1772863026.288,Sent velocity command,C_joint,1.4,80.21409131831524,rad/s,log_7_3_2026_2,87,
1772863026.288,Sent position command,C_joint,0.98009,56.15502054297686,rad,log_7_3_2026_2,89,
1772863026.388,Updated motor position,motor_6,,19.74,deg,log_7_3_2026_2,92,***
1772863026.388,Sent velocity command,C_joint,1.5,85.94366926962348,rad/s,log_7_3_2026_2,93,
1772863026.388,Sent position command,C_joint,1.1251,64.46348153016892,rad,log_7_3_2026_2,95,
1772863026.488,Updated motor position,motor_6,,23.48,deg,log_7_3_2026_2,98,***
1772863026.488,Sent velocity command,C_joint,1.6,91.67324722093173,rad/s,log_7_3_2026_2,99,
1772863026.488,Sent position command,C_joint,1.28012,73.34547327028694,rad,log_7_3_2026_2,101,
1772863026.588,Updated motor position,motor_6,,27.01,deg,log_7_3_2026_2,104,***
1772863026.588,Sent velocity command,C_joint,1.7,97.40282517223994,rad/s,log_7_3_2026_2,105,
1772863026.588,Sent position command,C_joint,1.44515,82.80099576333092,rad,log_7_3_2026_2,107,
1772863026.688,Updated motor position,motor_6,,31.47,deg,log_7_3_2026_2,110,***
1772863026.688,Sent velocity command,C_joint,1.8,103.13240312354819,rad/s,log_7_3_2026_2,111,
1772863026.688,Sent position command,C_joint,1.62013,92.82661126253007,rad,log_7_3_2026_2,113,
1772863026.788,Updated motor position,motor_6,,35.93,deg,log_7_3_2026_2,116,***
1772863026.788,Sent velocity command,C_joint,1.9,108.8619810748564,rad/s,log_7_3_2026_2,117,
1772863026.788,Sent position command,C_joint,1.80528,103.43492483937726,rad,log_7_3_2026_2,119,
1772863026.888,Updated motor position,motor_6,,40.19,deg,log_7_3_2026_2,122,***
1772863026.888,Sent velocity command,C_joint,2.0,114.59155902616465,rad/s,log_7_3_2026_2,123,
1772863026.888,Sent position command,C_joint,2.0002,114.60301818206726,rad,log_7_3_2026_2,125,
1772863026.988,Updated motor position,motor_6,,45.34,deg,log_7_3_2026_2,128,***
1772863026.988,Sent velocity command,C_joint,2.034,116.53961552960943,rad/s,log_7_3_2026_2,129,
1772863026.988,Sent position command,C_joint,2.20408,126.28448170919448,rad,log_7_3_2026_2,131,
1772863027.088,Updated motor position,motor_6,,49.98,deg,log_7_3_2026_2,134,***
1772863027.088,Sent velocity command,C_joint,1.934,110.8100375783012,rad/s,log_7_3_2026_2,135,
1772863027.088,Sent position command,C_joint,2.40254,137.65540211136081,rad,log_7_3_2026_2,137,
1772863027.188,Updated motor position,motor_6,,56.28,deg,log_7_3_2026_2,140,***
1772863027.188,Sent velocity command,C_joint,1.834,105.08045962699299,rad/s,log_7_3_2026_2,141,
1772863027.188,Sent position command,C_joint,2.59086,148.44534330926447,rad,log_7_3_2026_2,143,
1772863027.288,Updated motor position,motor_6,,63.52,deg,log_7_3_2026_2,146,***
1772863027.288,Sent velocity command,C_joint,1.734,99.35088167568475,rad/s,log_7_3_2026_2,147,
1772863027.288,Sent position command,C_joint,2.76924,158.6657644588081,rad,log_7_3_2026_2,149,
1772863027.388,Updated motor position,motor_6,,69.14,deg,log_7_3_2026_2,152,***
1772863027.388,Sent velocity command,C_joint,1.634,93.6213037243765,rad/s,log_7_3_2026_2,153,
1772863027.388,Sent position command,C_joint,2.93765,168.3149466866063,rad,log_7_3_2026_2,155,
1772863027.488,Updated motor position,motor_6,,75.02,deg,log_7_3_2026_2,158,***
1772863027.488,Sent velocity command,C_joint,1.534,87.89172577306829,rad/s,log_7_3_2026_2,159,
1772863027.488,Sent position command,C_joint,3.09602,177.38887928809314,rad,log_7_3_2026_2,161,
1772863027.588,Updated motor position,motor_6,,82.17,deg,log_7_3_2026_2,164,***
1772863027.588,Sent velocity command,C_joint,1.434,82.16214782176004,rad/s,log_7_3_2026_2,165,
1772863027.588,Sent position command,C_joint,3.24444,185.8927188834248,rad,log_7_3_2026_2,167,
1772863027.688,Updated motor position,motor_6,,89.78,deg,log_7_3_2026_2,170,***
1772863027.688,Sent velocity command,C_joint,1.334,76.43256987045183,rad/s,log_7_3_2026_2,171,
1772863027.688,Sent position command,C_joint,3.38281,193.82073589465003,rad,log_7_3_2026_2,173,
1772863027.788,Updated motor position,motor_6,,97.56,deg,log_7_3_2026_2,176,***
1772863027.788,Sent velocity command,C_joint,1.234,70.70299191914359,rad/s,log_7_3_2026_2,177,
1772863027.788,Sent position command,C_joint,3.51118,201.1757951107444,rad,log_7_3_2026_2,179,
1772863027.888,Updated motor position,motor_6,,104.33,deg,log_7_3_2026_2,182,***
1772863027.888,Sent velocity command,C_joint,1.134,64.97341396783534,rad/s,log_7_3_2026_2,183,
1772863027.888,Sent position command,C_joint,3.62961,207.96133427847872,rad,log_7_3_2026_2,185,
1772863027.988,Updated motor position,motor_6,,112.42,deg,log_7_3_2026_2,188,***
1772863027.988,Sent velocity command,C_joint,1.034,59.243836016527126,rad/s,log_7_3_2026_2,189,
1772863027.988,Sent position command,C_joint,3.73799,214.1710508621066,rad,log_7_3_2026_2,191,
1772863028.088,Updated motor position,motor_6,,120.01,deg,log_7_3_2026_2,194,***
1772863028.088,Sent velocity command,C_joint,0.934,53.51425806521889,rad/s,log_7_3_2026_2,195,
1772863028.088,Sent position command,C_joint,3.83638,219.80838260839877,rad,log_7_3_2026_2,197,
